,User,Join Date
0,fadillrezha,2015-07-06
0,Sampreeth095,2016-02-24
0,RocNY9,2016-02-25
0,haaandyvandy,2018-07-31
0,DanyC,2018-08-21
0,zodrex_nvm,2018-05-26
0,artealiz,2017-08-14
0,RobinTheRubeFan,2018-03-28
0,titotoro,2017-05-28
0,Altis,2018-07-11
0,7Bilal7,2014-05-24
0,MLet,2018-07-28
0,PauDyballer21,2018-02-21
0,invariant_yep,2018-02-22
0,AdhiM7RFCR7,2017-12-07
0,#finoallafine,
0,Ahmad%2520Alibrahim,2018-04-11
0,domin.ix,2016-03-17
0,Shuddho,2017-10-19
0,RorySeeds,2018-03-06
0,adam_p,2018-04-03
0,JuventusFC,2017-11-22
0,Abu_Kholid,2018-01-11
0,hreikan,2017-05-16
0,KING%2520Marty,2018-04-10
0,Pisciala,2017-12-28
0,ravanello,2017-05-13
0,TAFKAP,2017-12-08
0,J.Putra,2018-06-27
0,Sandman93,2017-08-23
0,Deligt4,2018-01-07
0,Cannibal%2520Burress,2015-10-05
0,incredible%2520holc,2017-07-01
0,Pavel1994,2018-04-04
0,Juve%2520Infinity,2017-10-03
0,YoSoyBiancoNero,2018-08-18
0,vikingos77,2017-09-21
0,jamaican%2520juventino,2017-11-02
0,Rishabh%2520Mandayam,2018-03-20
0,Ian%2520Abe,2017-07-17
0,ZIDVED211,2017-04-18
0,cumicumi26,2018-07-19
0,captain_astro,2018-05-30
0,VoxMediaUser2979294,
0,No1073,2018-05-30
0,Madridista44,2018-07-03
0,madridman,2015-06-13
0,Length,2018-08-25
0,luiskzu,2015-10-17
0,resko,2017-06-14
0,ItalianStellijon,2017-08-15
0,YoungStarDCx,2017-04-12
0,tomkrohn,2018-01-22
0,joe88,2015-05-02
0,rjr96,2017-07-14
0,cabeo,2017-11-23
0,Raghav%2520Samdani007,2017-05-26
0,Asuzor77,2018-08-26
0,hky4eva,2016-01-24
0,Anfi8,2016-04-28
0,Bayern_Thunder,2017-04-21
0,adyalomi,2018-08-03
0,guarrangaa,2017-07-21
0,ticchi19,2017-09-09
0,MrShake,2016-02-28
0,ForzaJuve83,2017-07-13
0,iuventio,2017-08-19
0,Weiß%2520und%2520Schwarz,2018-06-12
0,AmmarS,2017-07-14
0,NYCSKYWALKER,2016-10-13
0,mrafiqmnndr,2018-06-19
0,lapennabianca,2018-04-04
0,Denzel%2520Valentine's%2520Hu,
0,Tlm5,2018-01-20
0,Smntr_Brnj,2017-01-23
0,Centra,2016-03-17
0,Jvckk,2017-05-12
0,SG88,2018-07-07
0,Pandini,2018-04-09
0,Bo55in%2520it%2520juve,2016-09-24
0,Barnese%2520and%2520Bailey%2520Ci,
0,Juve%252074,2018-07-18
0,InterPooL,2016-09-04
0,Missmyadp,2018-04-13
0,sparktakos,2018-08-02
0,Jembuk,2017-06-03
0,jonnyrooten,2018-07-25
0,Opensesame,2016-04-27
0,DiMaestro,2018-07-29
0,maximdim,2008-12-23
0,seandoyle595,2018-07-26
0,tiacobelli36,2015-10-02
0,Nikhil_forever%2520a%2520bar,
0,CarloPinsoglio201,2017-08-01
0,Darius%25202.0,2018-07-31
0,Uhsh,2018-07-21
0,Jason%2520Kane,2018-07-13
0,BaltiBaba,2017-06-01
0,RAPHAEL%2520OGB,2018-02-01
0,Paulo%2520Pogboom,2017-06-10
0,Lukita,2017-09-13
0,Brooklyn_Giants_Juve,2018-08-10
0,Alex%2520Sklitsis,2018-04-14
0,Bitanshu,2014-08-18
0,igedei,2017-06-04
0,A%2520ZEE,2018-06-25
0,Thiago6Time,2017-08-24
0,aant,2018-02-16
0,REL503,2018-07-05
0,cyrixgr,2017-01-30
0,ahmedsanai,2015-04-14
0,skammust,2018-02-13
0,bruno817,2018-02-09
0,FanFromLA,2017-11-06
0,ILLNole,2015-09-11
0,Matty%2520Sh,2017-01-25
0,No_Mad,2018-07-21
0,Nathan%2520Velardi,2018-08-05
0,Ezek%2520Ix,2015-03-02
0,cjackc,2016-11-10
0,Lech%2520Staniszewski,2018-03-31
0,Willem%2520Defoe,2017-04-21
0,jaggi_d,2016-03-18
0,Junedved,2018-08-24
0,Hikemeister,2013-05-06
0,SouravSMJ.,2018-04-13
0,Ai1990,2017-06-05
0,Yo%2520soy%2520el%2520Real%2520Madrid,
0,AlexFun,2018-08-25
0,Lord%2520Douglas'%2520#1%2520Fan,
0,snape's%2520greasy%2520hair,2017-06-22
0,ivan.,2011-10-30
0,58888833668887777,2018-06-04
0,Roi_David_XVII,2017-01-29
0,Fab_Florida,2018-07-05
0,HeliKloppter,2016-12-29
0,Olumyd,2017-06-04
0,ROMAN%2520KHAN,2017-05-20
0,Nyorh%2520Tasbrad,2017-07-12
0,madr1d1s7a,2016-07-06
0,Darius117,2018-06-21
0,Alaa%2520Jarwan,2011-09-04
0,MartianManhunter7480,2017-01-19
0,Jus_C,2017-11-01
0,Michał%2520Es,2018-02-14
0,Haliaetos,2015-04-30
0,Genia!,2018-07-04
0,GabrielT,2018-07-04
0,Caalypso,2017-12-10
0,LaSenyera,2013-08-30
0,Prakash07,2016-07-12
0,Soj_G,2017-08-09
0,Lukamodriclm10,2016-08-24
0,Octopus92,2018-01-03
0,SS6481,2017-10-31
0,Divyansh%2520shukla,2015-09-01
0,Chilangol,2012-06-20
0,Wobbs,2017-06-06
0,Ivan%2520Biandji,2015-04-02
0,Proud_of_FC_Bayern,2017-07-27
0,Suradi%2520Hendrix,2017-05-23
0,Mayhem7,2016-03-14
0,barney_stinson,2017-06-08
0,chiefs_BlueCFC,2012-12-31
0,Addy_Madridista,2014-03-17
0,Gliazzurra,2017-06-03
0,Kroos'd_It,2018-02-04
0,SeñorMeow,2017-07-17
0,Charrrules,2017-05-27
0,outoftheblueand,2018-01-08
0,BBiron,2018-07-14
0,zepapires,2017-01-28
0,Rohaan1997,2016-02-27
0,AIMAR%2520Valencia%2520CF,2017-07-29
0,Venividivici_,2018-07-17
0,christopherson,2018-07-18
0,viurajuve,2015-06-15
0,Uffa%2520uffa%2520fa,2018-07-09
0,Iambigjones,2015-01-13
0,Vasile40,2018-07-28
0,blind%2520ref,2015-06-23
0,Deadraizer,2012-05-28
0,Navjot%2520Kasukurthy,2015-06-20
0,Prima%2520La%2520Juve,2017-01-03
0,Gerald%2520Moore,2018-07-31
0,Philip%2520Galsu,2017-07-21
0,Manu%2520C,2018-02-10
0,Lirigon,2018-03-28
0,ALI-ZEE,2018-05-10
0,magna%2520barcass%2520licksuc,
0,Bekhelius%2520the%25202nd,2018-06-07
0,Buff#1,2008-07-28
0,grandeblue,2013-02-28
0,dallagente,2014-07-09
0,davidzavac,2011-12-12
0,Brewcattt,2017-09-21
0,bianconerichopin,2017-12-06
0,Alex%2520Zi'Dane,2018-02-25
0,Ade%2520Abbas,2017-10-21
0,shawnjuvelyf,2017-07-14
0,Derinëfund,2018-05-18
0,Hala_Madrid!,2017-12-19
0,cmt4juve,2013-02-13
0,Fishslap%252033,2014-10-21
0,User1897,2017-11-09
0,e_e_l,2015-11-11
0,SambaSuperstar97,2017-08-08
0,Dark_Invader,2016-08-03
0,nmarino96,2017-11-20
0,Maxsego,2018-04-04
0,ELOHIM,2016-11-26
0,k.jabs,2016-02-03
0,IlPensatore16,2015-01-17
0,Walex_Ohgee,2017-07-16
0,Reece_Ingham,2016-07-02
0,Silas%2520Greaves,2016-07-04
0,Bingiboy,2014-09-17
0,Mounir%2520Waitforit%2520Benb,
0,ramor,2015-06-05
0,rohancr7,2016-08-29
0,AngAbleGenius,2017-04-25
0,VitoCheCazzo,2018-02-16
0,PIRLO%2520IS%2520NOT%2520IMPRESS,
0,NJ%2520Spurs%252092,2017-09-12
0,rexthejet,2011-01-14
0,Dustin%2520Menno,2011-02-11
0,Fox%2520in%2520the%2520Box,2014-08-31
0,Agent%2520Australia,2015-12-03
0,Arijit...,2016-07-23
0,paaps0,2017-09-20
0,Brandon%2520Carusillo,2016-10-05
0,Daniel%2520Costa%2520109,2018-01-12
0,Lacantina,2017-08-17
0,Antonis_pinturicchio,2017-10-10
0,RiverOnFire,2014-07-11
0,finoallafineforzajuve,2017-08-13
0,Eurotel,2017-11-05
0,Bikram%2520Duarah,2017-10-01
0,Abrar%2520K.,2017-03-28
0,jmanr003,2017-08-14
0,PaoloMonteroFan,2017-06-07
0,BenDav,2017-04-24
0,revnout,2017-06-29
0,chimopol,2012-08-23
0,Messieista,2016-08-12
0,Ali%2520Zee,2017-04-10
0,jacques_souvenier,2017-07-09
0,Isco123,2015-08-06
0,levmnz,2015-06-07
0,Sprezzatura,2017-06-21
0,Bobboh,2016-08-01
0,mathewgeorgek,2017-08-02
0,Rashed_Zaman,2017-05-17
0,Jonny_Ruffo,2017-07-24
0,Synergie%2520Shot,2017-04-26
0,Rizzo-121093,2017-08-02
0,Christiandi%2520Poltack,2017-05-22
0,madridista319,2015-02-11
0,EL%2520Terriblayy,2017-07-16
0,Amore11,2017-04-10
0,Tommy%2520Kulkis,2016-04-12
0,jcrespo10,2017-07-06
0,cbmonty,2016-04-27
0,Sudip%2520Majumder,2016-01-10
0,JuveSonic,2017-07-15
0,Abdelaziz%2520Mohamed,2017-07-14
0,wolfpackallday,2012-11-06
0,Vineet_Grazie%2520Gigi,2017-05-12
0,Stryami,2015-04-24
0,NightHawk666,2017-01-04
0,Eyephy%25201st,2017-04-15
0,Forever%2520Barca,2017-06-01
0,barcazealot,2017-04-18
0,dfloMN88,2013-08-07
0,Gio_S,2017-05-24
0,tylercampo,2016-05-22
0,Luke%2520Lee,2017-05-15
0,JeffreyJames,2016-04-15
0,realforever11,2016-07-16
0,juve11,2017-05-22
0,Elbarcelonahastalamue,
0,Cannon_Fury,2017-06-05
0,Chef%2520Bob%2520Riccioli,2017-06-16
0,Ale-LaJuve,2017-04-20
0,AgathaA,2017-06-18
0,VDT900,2017-04-09
0,Cyb3rtr0n,2017-04-11
0,garett.kerber,2014-01-06
0,dangerman876,2017-04-06
0,SlightlyInsaneMadridi,
0,Astr0nald0,2017-05-21
0,ervin%2520panda,2017-05-24
0,Prince%2520Al,2013-07-24
0,LEOSentMe,2015-04-25
0,dax1897,2017-05-31
0,Napoletano,2014-10-20
0,LucaBrasi9Tre,2017-03-02
0,Gio821,2017-04-04
0,Bithal,2015-06-07
0,Bayern%2520Supporter,2016-12-11
0,Chris%2520Hirschfeld,2017-03-03
0,mochomites1981,2017-03-13
0,Red_Lead,2018-05-03
0,Ahmed%2520Al%2520Ibrahim,2020-02-16
0,Kuber123,2019-08-25
0,MikeySteel,2018-10-26
0,builds%2520character,2011-08-31
0,Darius%2520Fabian,2019-12-02
0,matteopagano,2020-01-19
0,Lotten,2019-03-31
0,friedcoolgoose,2018-11-09
0,KiloRomeo,2018-06-27
0,Giovanni%2520S,2019-12-02
0,rob189pk,2014-06-22
0,FinoAllaFine282,2018-10-05
0,ABCD1,2019-03-13
0,NABATE,2012-03-09
0,SvladCjelli,2019-08-05
0,munozjs,2020-01-03
0,juve10lf,2020-02-10
0,gtu2004,2018-08-16
0,Sivori,2018-10-13
0,mbtesq,2018-12-27
0,Noiram,2019-08-07
0,Rizul%2520Kumar,2020-01-10
0,TywinTheKing,2019-12-15
0,CalcioJuve,2018-12-16
0,robertnhanson,2009-07-31
0,sri8707,2019-10-31
0,bobibg,2019-07-26
0,rabram17,2019-02-20
0,pointbreak,2020-02-27
0,brondibur,2017-10-22
0,Mohammed%2520Al%2520Ram'ah,2019-06-26
0,Ashu_7,2019-11-21
0,Adi10,2018-06-25
0,floridapmi,2018-04-17
0,The%2520Tito,2012-11-06
0,Dommacforzaj1,2019-05-22
0,Vishwajit,2019-05-19
0,KRules,2019-03-16
0,Cracken,2020-02-27
0,Milan21,2019-12-29
0,Josin007,2019-03-07
0,KaptenAwsum,2019-08-13
0,Uddipan,2020-01-20
0,Riccardo%2520Schimizzi,2019-09-20
0,Blerimh,2016-10-18
0,Juventini92,2019-04-06
0,SMD_05,2018-10-23
0,AngelL10,2020-02-03
0,TheBronzeVillain,2019-10-07
0,Russitano,2020-01-01
0,Royal%2520Viking,2015-03-18
0,Mudda009,2017-04-11
0,samubal87,2019-09-21
0,Myducatti,2015-08-26
0,juveindia01,2020-01-02
0,g107,2017-08-27
0,Timeless%2520Misfit,2019-11-22
0,747always,2019-11-29
0,viraj29,2018-05-07
0,G.PREM,2018-09-26
0,ProudofJu,2018-11-08
0,handre101,2019-05-16
0,antoniogaudino,2019-04-15
0,Boyfromnj,2019-03-02
0,depp05,2017-09-03
0,Naman%2520Puri,2020-02-10
0,EmilTom,2019-11-11
0,Practitioner,2019-10-30
0,pirlothemaestro,2019-11-15
0,Ejmarcus,2019-10-07
0,kostas_juve,2020-02-14
0,YoannM,2018-09-30
0,raghu%2520boyapati,2019-09-28
0,Fenomeno%2520Vero,2019-02-20
0,Flame8,2019-10-04
0,Vlad%2520de%2520les%2520Corts,2016-08-05
0,Frank#7,2011-09-26
0,sexyhunk,2019-07-10
0,Referee%2520for%2520Juve,2020-02-08
0,cALEXico,2020-02-27
0,Youngman7,2019-12-02
0,Kross_Ronaldo,2018-07-05
0,For%2520Whom%2520The%2520Bell%2520Tol,
0,HookEmBelt,2012-09-07
0,shergill7,2017-12-23
0,Shady%2520Rys,2019-11-26
0,Bvb87,2017-06-17
0,MaverickCR7,2019-10-06
0,JUVE%2520-%2520FINOALLAFINE,2019-09-10
0,Frank%2520Mo,2019-04-19
0,John%2520Nkurunziza,2019-11-27
0,blackmankitteh,2015-08-26
0,edelu,2015-05-13
0,jony10,2019-02-13
0,peubraz,2019-11-13
0,NigeriaPrince,2019-10-01
0,Ken_Oh%2520Sama,2018-12-20
0,hizmaster,2019-12-01
0,Blazing%2520phoenix,2018-03-05
0,Идіотъ,2019-02-27
0,Agnik,2019-08-18
0,Bayecz,2019-08-18
0,Samraghav008,2018-09-04
0,juveindia,2019-10-31
0,Stylebender_CR7,2019-11-06
0,Anything_but_Rayhuds,
0,JUVE%2520Denmark,2019-10-23
0,ss053,2019-09-24
0,AS75,2018-09-30
0,MLG_Bush,2019-11-19
0,stefamo,2017-08-24
0,johancruyff1999,2019-06-19
0,ReggieBush,2017-12-05
0,costi_tcc,2019-09-18
0,alan3224,2019-04-16
0,gram7480,2015-05-24
0,Justin%2520Soforo,2014-08-07
0,Juve99,2019-10-13
0,koolbone,2019-04-21
0,bucky_ball,2018-03-02
0,Doomed%2520Jerry,2019-08-19
0,Mario%2520Neta,2018-12-07
0,Carlings,2019-06-26
0,Sami%2520Khedira,2019-09-13
0,CP______3,2019-06-29
0,Ai121090,2016-07-22
0,lortega,2018-10-09
0,Joseph%2520Lam,2018-05-31
0,yuvip,2019-05-17
0,Ron%2520Russitano,2018-08-28
0,Tequila%2520Mockingbird%2520,2010-01-20
0,Benjamin%2520Ronaldo,2016-10-25
0,nyc_nj,2017-02-25
0,Mister%2520Goods,2014-08-24
0,baly786,2017-06-25
0,AveFenix15,2019-03-08
0,AQ10,2019-06-22
0,Casterly%2520Rock,2019-04-08
0,Delpierobaggiorossi,2019-04-20
0,GentP,2019-08-01
0,znmvl,2019-05-27
0,Kissimmee%2520seawolves,2019-04-24
0,Analytico,2018-05-27
0,KiloRomeo79,2019-08-05
0,timisser,2018-08-02
0,What's%2520in%2520a%2520name,2018-11-10
0,Jack%2520Burns999,2019-05-19
0,Yosua%2520Erwin%2520Sitangga,
0,Ats290,2019-03-12
0,Arrigo_Sacchi,2017-06-28
0,rak_strong,2018-11-15
0,FootMan101,2018-10-21
0,369,2018-10-06
0,Best%2520is%2520Yet%2520to%2520Come,2018-01-26
0,Chocoyo,2018-10-08
0,Juninho,2015-08-04
0,Amankwaah%2520Solomon,2019-07-17
0,Nasty%2520Effects,2018-04-28
0,Interthedragon,2019-07-24
0,Erijuve7,2018-10-02
0,Eight%2520Lives%2520Remaining,2019-03-25
0,het05,2018-04-29
0,Zepa%2520Pires,2019-05-27
0,Crow%2520T.%2520Robot,2012-03-01
0,Technical%2520and%2520Perform,
0,sandeshk89,2019-03-31
0,I%2520Climhazzard%2520I,2014-04-08
0,Sebastián%2520Quiceno,2016-05-26
0,Mint%2520Chocolate,2019-05-15
0,Victory%2520Valde%2520Hamushi,
0,ilikethat,2019-03-28
0,Last%2520Guardian,2018-07-28
0,philessandrojonesta,2019-05-13
0,corven,2018-05-17
0,ejsai,2018-04-02
0,denyp96,2019-02-02
0,Del-Pippo,2016-08-05
0,cheuk%2520hei%2520ho,2019-04-07
0,Excommunicado,2018-11-09
0,tedlasso96,2019-04-17
0,Bullockcart2002,2019-04-17
0,NedVed,2019-02-24
0,cmygqz,2017-10-29
0,forza_juve,2019-03-11
0,Karnaldo,2018-10-20
0,Lajorm,2019-01-11
0,Mathematica,2018-04-26
0,kika007,2016-10-15
0,SK_10,2018-10-02
0,01_KS,2019-02-04
0,Auer,2018-08-24
0,elpibe,2015-10-21
0,2005Cule,2019-02-06
0,fox.barca,2017-10-28
0,forzapirlo,2017-12-24
0,Joe%2520LaRosa,2018-04-04
0,Paulinho%2520blauragana,2018-02-09
0,Ade_Damola,2014-10-18
0,terrybee,2018-05-31
0,Boya9,2018-11-09
0,Osman%2520Syed,2018-09-07
0,The%2520Raumdeuter,2018-12-13
0,Jona1899,2018-10-19
0,ChocoLatte,2018-10-04
0,DonBradman,2018-10-08
0,Pringle%2520Cristiano,2016-04-19
0,SetteNumero,2018-08-31
0,Duck%2520Manson,2014-06-18
0,madrid_always,2015-01-19
0,Napo,2018-10-03
0,walterbar,2018-06-14
0,OnlyKingCr7,2018-09-15
0,tommaso94,2018-08-17
0,ItsRik,2018-09-12
